   0.00   0.25   1.17  0.272    0.1899   39.1628   39.0527   36.1827   20.0000
   0.00   0.40   1.17  0.270    0.1896   39.1178   39.0527   36.1920   20.0000
   0.00   0.64   1.17  0.268    0.1894   39.0910   39.0527   36.2049   20.0000
   0.00   1.01   1.17  0.267    0.1893   39.0761   39.0527   36.2192   20.0000
   0.00   0.01   1.00  0.289    0.1949   40.1704   39.0527   36.3946   20.0000
   0.00   0.02   1.00  0.284    0.1931   39.7756   39.0527   36.2814   20.0000
   0.00   0.03   1.00  0.280    0.1918   39.5135   39.0527   36.2193   20.0000
   0.00   0.04   1.00  0.277    0.1909   39.3415   39.0527   36.1897   20.0000
   0.00   0.06   1.00  0.274    0.1903   39.2301   39.0527   36.1803   20.0000
   0.00   0.10   1.00  0.271    0.1899   39.1593   39.0527   36.1831   20.0000
   0.00   0.16   1.00  0.270    0.1896   39.1157   39.0527   36.1927   20.0000
   0.00   0.25   1.00  0.268    0.1894   39.0898   39.0527   36.2057   20.0000
   0.00   0.40   1.00  0.267    0.1893   39.0755   39.0527   36.2201   20.0000
   0.00   0.64   1.00  0.265    0.1892   39.0687   39.0527   36.2344   20.0000
   0.00   1.01   1.00  0.264    0.1891   39.0664   39.0527   36.2479   20.0000
   0.00   0.01   1.17  0.302    0.2017   41.7038   39.0527   36.9215   20.0000
   0.00   0.02   1.17  0.295    0.1978   40.8055   39.0527   36.6015   20.0000
   0.00   0.03   1.17  0.289    0.1950   40.2006   39.0527   36.4038   20.0000
   0.00   0.04   1.17  0.284    0.1932   39.7957   39.0527   36.2867   20.0000
   0.00   0.06   1.17  0.280    0.1919   39.5268   39.0527   36.2221   20.0000
   0.00   0.10   1.17  0.277    0.1910   39.3501   39.0527   36.1908   20.0000
   0.00   0.16   1.17  0.274    0.1903   39.2356   39.0527   36.1805   20.0000
   0.00   0.25   1.17  0.272    0.1899   39.1628   39.0527   36.1827   20.0000
   0.00   0.40   1.17  0.270    0.1896   39.1178   39.0527   36.1920   20.0000
   0.00   0.64   1.17  0.268    0.1894   39.0910   39.0527   36.2049   20.0000
   0.00   1.01   1.17  0.267    0.1893   39.0761   39.0527   36.2192   20.0000
